likes,body,url 
52,"На смену онлайн митингам в 2Гис в Красноярске сегодня чуть не пришел настоящий бунт

Горожане собрались на площади Революции и выступили с требованиями о прекращении режима самоизоляции, а так же выразили недовольство мерами поддержки, которые оказывает государство. 

Всего участие в несанкционированной акции приняли около 15 человек, не считая журналистов и полицейских, которые быстро прибыли на место. Четверых протестующих задержали.",none
14,"А тем временем Правительство края представило антикризисный план на период коронавируса

В него вошли 38 мер, которые, по мнению руководства региона, помогут нам с вами пережить этот непростой период. Так, например, среди пунктов есть: 

📍Выплата пособия по безработице в размере МРОТ (для Красноярска - 12 130 рублей + районный коэффициент)
📍Увеличенная единовременная адресная материальная выплата гражданам, оказавшимся в трудной жизненной ситуации (до 14 600 по Красноярску)
📍 Кредитные каникулы по займам (максимальный размер: потребительские кредиты - до 250 тыс. руб., кредитные карты – до 100 тыс. руб., автокредиты - до 600 тыс. руб., ипотека – до 2 млн. руб.)
📍Беспроцентные кредиты на выплату зарплат
📍Предоставление прямой безвозмездной финансовой помощи для решения неотложных задач, в том числе для выплаты зарплат, сохранения уровня оплаты труда сотрудников.
📍Выплата пособия на ребенка в возрасте от 3 до 7 лет включительно

И многое другое, полный список можете посмотреть вот здесь: krskstate.ru/anticrisis

Когда посмотрите, предлагаем в комментариях обсудить, достаточные ли это, по вашему мнению, меры. Что вообще о них думаете?",https://sun1-91.userapi.com/emXcHgsY2WIOJuGICsyPnU_6XlD5R5CYLLA1hw/f6l2-XAXeWc.jpg
16,"⚡От коронавируса в Красноярском крае вылечились уже больше 50 человек

За последние сутки в нашем регионе было зарегистрировано 22 новых случая заражения инфекцией, всего заболевших теперь 449. Из них 51 пациент уже выздоровел, трое узнали об этом сегодня. Умерших по-прежнему пятеро. На карантине в крае находятся 3 000 человек.

В целом по стране новых случаев 5 849, что на 794 больше, чем днем ранее, а общее число заболевших достигло отметки в 68 622 человека. 

Каких-то радужных прогнозов пока нет.",https://sun1-15.userapi.com/_mRCpYyx6_U38wgEEWjlrqqD-4muPCJ91iunYQ/hIu1HT7bOlc.jpg
178,"А вы знали, что где-то на правом берегу Красноярска есть такое необычное место? 😵

Кто-нибудь знает, где оно расположено? 

Кстати, друзья, если у вас на примете есть какие-нибудь подобные локации, не скупитесь, поделитесь ими в комментах ⛩
 

Фото: lady_juliap",https://sun9-25.userapi.com/c858032/v858032051/1deed1/iZkNsE6-LB8.jpg
16,"Будущее, кажется, уже наступило, и оно не особо радужное: в Санкт-Петербурге нарушителей режима самоизоляции отслеживают с беспилотника 

С его помощью инспекторы фиксируют нарушителей и предупреждают о том, что лучше от прогулок воздержаться. А в двух районах Удмуртии призывы соблюдать самоизоляцию будут транслироваться через дроны.

Big brother is watching you",none
7,"Депутаты Законодательного Собрания помогают людям разобраться в решениях правительства в условиях самоизоляции

Илья Зайцев рассказал об том, какие обязанности взяли на себя депутаты Законодательного Собрания в условиях пандемии коронавируса.

По его словам, многие коллеги занимаются благотворительной помощью жителям Красноярского края. Причем не всегда афишируют это. Кто-то развозит продукты, кто-то перечисляет деньги на официальный банковский счет, который открыло в казначействе правительство региона.

Но самая главная задача депутатов — помочь людям разобраться в ситуации и понять, что значат те или иные решения властей.

«В сети сейчас очень много слухов и интерпретаций, поэтому депутат, пользуясь доступом к первоисточнику и нормативным актам, должен объяснять людям, что значат те или иные решения. Это может быть даже в режиме онлайн. Он может дать людям инструкцию простыми словам, как справиться в это непростое время, как получить материальную помощь в тяжелой жизненной ситуации, как встать на учет в службу занятости и получить повышенное пособие, что такое выплата в 5 тысяч рублей на детей до 3 лет. Это все надо людям объяснять, таким образом будет польза от каждого конкретного депутата», — пояснил Илья Зайцев.

Кроме этого, депутаты, по его мнению, должны призывать людей соблюдать все необходимые меры безопасности в условиях самоизоляции, а также помогать другим людям.",https://sun1-95.userapi.com/kC3Tc8pm5UvlP-TGv_MyPFuNDtaSMEgQtrEBRg/Ii3kkpkCcE8.jpg
199,"Пока во всем мире из-за карантина в очистившиеся водоемы возвращается рыба, в Дивногорск вернулся стол

Местные жители говорят, что он бороздил просторы Енисея уже не один год. Ох уж этот коронавирус 🙃",https://sun1-18.userapi.com/BocciBLmkVHKjYrcEhw12bKGiI3BCP-chgVVFQ/kA4AwbGbjPo.jpg
4,,none
12,"Любите топы? У нас есть: Топ-5 самых популярных ошибок красноярцев на самоизоляции

Коронавирус всё не унимается, а самоизоляции стала хоть и неприятной, но уже привычной частью уклада жизни красноярцев. И всё же далеко не все усвоили и следуют рекомендациям медиков, чтобы обезопасить себя и других от заражения COVID-19. 

Эта опасность весьма коварна — стать очередным носителем инфекции можно даже во дворе или в ближайшем магазине. Мы собрали топ-5 самых частых ошибок горожан в профилактике нового вируса.

📍О чихах в руку, секретных шашлыках и тусовках в магазинах: https://newslab.ru/article/964383",https://sun1-25.userapi.com/OMlRaqZrFvxjCJ8QZv6vd2CwXW5OYU1kjjd9ig/kt6jM7IFlhI.jpg
47,"Просто прекрасный рассвет над апрельским красноярском, которым вчера могли наслаждаться все горожане 😍

Доброе утро, любимый город!

Фото: gornovosti",https://sun9-64.userapi.com/c858532/v858532795/16c9c9/gDS_0nuuitE.jpg
12,"⚡Заканчиваем день традиционной сводкой по коронавирусу

Общая ситуация в мире / России: 
Заболевших — 2 572 836 / 62 773 
Выздоровевших — 709 491 / 4 891
Погибших — 182 973 / 555

На карантине в Красноярском крае — 3 224 человека

🦠 Запрет на посещение кладбищ в Красноярске будет продлён до 30 апреля
🦠 90 человек с пневмонией, 10 из которых официально больны коронавирусом, сейчас лечатся в краевой больнице
🦠 МВД РФ в условиях пандемии коронавируса не будет депортировать иностранцев и аннулировать их документы
🦠 Более чем у 47% выявленных в России за сутки пациентов с коронавирусом нет симптомов 
🦠 Владимир Путин поручил правительству утвердить до 1 мая ипотеку по 6,5%
🦠 Минпросвещения РФ не будет заменять традиционное обучение полностью дистанционным
🦠 В НИИ скорой помощи имени Склифосовского испытывают новую методику лечения коронавируса гелием
🦠 Собираемость платежей за ЖКХ в России после введения режима самоизоляции упала до 50%
🦠 В США зафиксированы первые случаи заражения коронавирусом среди домашних животных, инфицированы две кошки в штате Нью-Йорк
🦠 Игроки футбольного клуба «Енисей» пошли на снижение заработной платы
🦠 Александр Усс: эпидемия не должна мешать борьбе с пожарами 
🦠 Настоятель Елоховского собора Александр Агейкин в конце марта заявлял, что не надо бояться болезни больше бога, закрывать храмы не надо, а бог «способен нас исцелить». Вчера он умер в Москве от коронавируса.

Обсудить всё происходящее, как и всегда, приглашаем в нашу беседу: vk.cc/arOCkR",https://sun1-83.userapi.com/hLmE8qOZ1ObEIMEsHV298_Q3yh5Wl80LIKTAiw/FARIJhY72jo.jpg
19,"Торжество здравого смысла! Депутаты предложили прекратить блокировку Telegram 

Два депутата из «Справедливой России» уже подготовили законопроект о прекращении блокировки мессенджера. Они считают, что попытки его заблокировать только вредят «престижу государственной власти России». 

Более того, большое количество чиновников и государственных органов пользуются им для коммуникации с гражданами.",https://sun1-97.userapi.com/oSdGJd8vb8tgHxZJzmWxg3PiX5m1yT9pF0m-Lg/gVZx0IakSM4.jpg
10,"Красноярцев попросили не посещать кладбища в родительский день, а еще пообещали помочь с уборкой 

По распоряжению главы города допуск на территорию кладбищ до 30 апреля возможен только в случае похорон. Это решение связано с профилактикой распространения коронавируса. Не пустят на погосты и на родительский день 28 апреля.

Но власти этот раз подумали о людях и решили помочь: красноярцы могут обратиться за бесплатной помощью. Городские службы возьмут на себя обязательства по приведению в порядок мест захоронений близких горожан на кладбищах Бадалык и Шинников.

📍 Чтобы воспользоваться услугой, необходимо позвонить по телефону горячей линии: 219-33-44",https://sun1-20.userapi.com/Esf837Hm47Ow6_8AAf0wLwcsP9dW3GpVB_6bvw/mo_zUUk90qg.jpg
46,"Тем временем Россия вышла на второе место в мире по суточному приросту заболеваний коронавирусом 

Напомним, что у нас за последние сутки +4 747 новых заболевших, в то время как у Мексики, идущей на третьей строчке, всего 1 043 новых заболевших. В лидерах — США. 

К слову, вчера Песков рассказал, что пик распространения коронавируса в РФ, по мнению отечественных специалистов, ожидается только в середине мая. 

Если это ещё не пик, страшно представить, что будет дальше ¯\_(ツ)_/¯",https://sun1-24.userapi.com/4JnWdrycy9dRDbve59LNtS1EDDJkvs3SZNi8LA/Rkq5I3FpfKs.jpg
56,"🤖 Киберпанк в здании: в Красноярске стали появляться бесконтактные регулируемые пешеходные переходы

Достаточно просто поднести руку и дождаться переключения светофора. Сегодня утром подобное устройство было замечено на ул.Шахтеров. 

Как вам такое? Встречали уже?",https://sun1-95.userapi.com/Vjw__UUZuOcICcDDGDsnxyuSMfjbED3-7MgTKg/Oy5os7sb0qg.jpg
36,"😟 Плохие новости: международное авиасообщение не будет возобновлено раньше весны 2021 года 

Такое заявление сделал председатель совета директоров новосибирской S7 Group, он считает, что мир еще ждёт вторая волна пандемии. 

По его словам, об этом можно утверждать, глядя на введенные меры самоизоляции, они приведут к тому, что ""заболеет небольшое количество людей"", а это, в свою очередь, означает, что мы не получим коллективного иммунитета. 

Ну как там ваши планы на отпуск, господа?",https://sun1-97.userapi.com/MzZWF3EpI0M6qw6Z45xgZwYScIbtOQwuHA0gHA/-1uKtcYDwxc.jpg
8,"«Лучшее время проявить себя»: красноярцы могут стать волонтерами во время пандемии коронавируса

Для желающих помогать людям красноярцев в период действия режима самоизоляции найдется дело, считает депутат Законодательного Собрания Красноярского края Илья Зайцев.

Он отметил, что сейчас в крае действует сразу два проекта, которые позволят любому человеку найти себе дело по силам и как-то помочь людям, строго соблюдающим режим самоизоляции из-за коронавируса. 

📍Подробнее о них читайте здесь: https://newslab.ru/news/964227",https://sun1-87.userapi.com/poqXAQjUG2RciLdg9x0e8VIhCmEMG10eKAb4iQ/IpROYQ5O8lU.jpg
28,"⚡️35 новых случаев заражения коронавирусом зарегистрировано в Красноярском крае за последние сутки

Общее число зараженных теперь 427. Более того, сегодня стало известно еще о трёх случаях с летальным исходом в регионе. Общее число погибших достигло 8 человек. 

3 224 жителя Красноярского края на сегодняшний день находятся на карантине. За последние сутки никто не выздоровел, таковых по-прежнему 48. 

По России +4 774 новых случая заражения.",https://sun1-84.userapi.com/erc3pc8GkxsPjlGO2zZutNWhYmejv0Kg9IQ-Eg/8KlTPEOlLrU.jpg
8,"«Хочу новую крышу, забор и баньку!»: сколько стоит ремонт заброшенной дачи под ключ?

Допустим, у вас есть дача. Выезжать туда несколько раз за сезон можно, а вот прожить летнюю неделю безвылазно — трудно, так как домик не позволяет. Он старенький, с протекающей местами крышей и без уютного ремонта. Если вы не в силах больше терпеть, а самоизоляция сделала дачу единственным вариантом для отпуска — пора действовать. 

📍Мы выяснили, сколько будет стоит обновление и ответили на главные вопросы о дачном ремонте, всё здесь: https://newslab.ru/article/964181",https://sun1-96.userapi.com/DnkEZhl-e4klGsg-htrU7ue7f96hoqWCT3TxgA/MN6ICd3W91c.jpg
47,"🌞 Внимание! В Красноярск пришло лето!

Хоть и не особо надолго. В ближайшее несколько дней все жители города смогут ощутить на себе палящее солнце. Температура воздуха сегодня и завтра обещает прогреться до +26℃, а в субботу и вовсе ДО +30℃. В воскресенье же чуть похолодает, столбики термометра не поднимутся выше +17℃. 

Жаришка! Жаль только, что наслаждаться мы ей обязаны в пределах 4-х стен. 

Какие планы на эти по-настоящему летние денечки? Сидеть дома? Или, быть может, сидеть дома? Ааа, точно, сидеть дома :(",https://sun1-15.userapi.com/X1Oim-Aj4Cc4IQoJFUJXCEED6IU1Zwzxs85EZQ/fXkT49iyzZI.jpg
28,"Ничего необычного, просто день рождения в режиме самоизоляции 

В эти времена трудно приходится всем без исключения, вот и, например, Степан свой первый юбилей был вынужден встретить за сигнальными лентами и в респираторе. 

Мальчику устроили необычную «самоизоляционную вечеринку». На ней не было его друзей, но «присутствовали» шары, тематический торт и строгая табличка с надписью, что на празднование десятилетия Степана никого не приглашают.

Степан, с прошедшим ДР! Ты не одинок!",https://sun1-86.userapi.com/FFcEDB39VG5ydGwTKtPv-2M1SBox2eY9XxFSQA/-7762R2aooU.jpg
46,"💉 Хорошие новости: кажется, вакцину от коронавируса ждать придется не так уж и долго

Если на первых этапах пандемии все ученые были уверены, что на разработку вакцины уйдут долгие годы, то сегодня научный центр «Вектор» объявил о том, что укомплектовал состав добровольцев для испытания вакцины от коронавируса.

В него вошли около 70 человек в возрасте от 18 до 60 лет, все они не имеют хронических заболеваний и не болели коронавирусом. Испытания планируют начать в июне. 

Друзья, а вы бы хотели стать добровольцем?",https://sun1-47.userapi.com/An7KsS6cSKDd0R_RfilRpOf1NNbHdc663BK53g/JMQD14T97B8.jpg
62,"Просто весна в ваши утренние ленты 😍

На территории Красноярска и его окрестностей продолжает появляться всё больше и больше вот таких красивых цветочков, заметили их и на «Столбах»

Хочется обратиться к вам и попросить: если вдруг встречаете на своем пути цветы, не рвите и не топчите их, пожалуйста, пусть они живут и радуют нас с вами ещё много лет 🙏🏻",https://sun1-97.userapi.com/Qa_hMRMW8Y3JEVQK5vj_oSAb9Dp6tmGwz6D7Sg/48cL54_A3aQ.jpg
12,"⚡ На территории Красноярского края от коронавируса погибли уже 5 человек, но вакцина на подходе

Сначала о ситуации в мире / России:
Заболевших — 2 521 535 / 57 999 
Выздоровевших — 687 958 / 4 420
Умерших — 177 839 / 513

На карантине в Красноярском крае — 3 330

🦠 Тут Верховный суд РФ разъяснил, как будут штрафовать нарушителей режима самоизоляции: newslab.ru/news/964269
🦠 В Красноярске открывают госпиталь для лечения пациентов с COVID-19, он рассчитан на 60 мест
🦠 В Красноярске усилили дезинфекцию автобусов от коронавируса, теперь их обрабатывают не только в начале и конце дня, но и по ходу рабочего времени.
🦠 Президент России Владимир Путин подписал закон, которым освобождаются от налога на доходы физических лиц компенсационные выплаты борющимся с COVID-19 медикам.
🦠 Главный эпидемиолог Минздрава считает, что ограничительные меры в России нужно продлить и на майские праздники.
🦠 Директор российского Научно-исследовательского центра эпидемиологии и микробиологии академик Александр Гинцбург заявил о преждевременности прогнозов по поводу сроков завершения пандемии коронавируса.
🦠 США готовы при необходимости предоставить России помощь для борьбы с коронавирусом
🦠 Общий показатель смертности от коронавируса в РФ составляет менее одного процента, это один из самых низких показателей в мире
🦠 Новый учебный год в российских вузах начнется 1 сентября - глава Минобрнауки
🦠 Более 80% россиян испытывают тревожные настроения из-за экономического кризиса - ВЦИОМ

И рубрика «самые плохие новости»: Поставщик картофеля фри для McDonald's в России временно приостановил работу завода 😰",https://sun1-83.userapi.com/oRjX_Ys-FodDH3nyhP4tFwkLQfIRkcuJfwFHXw/vPWFpgIIXeQ.jpg
15,"Сегодня Ленину могло было быть 150 лет! 

Если вдруг кто-то забыл, напоминаем, что у вождя мирового пролетариата 22 апреля ДР. По этому случаю вчера в нашем городе с шампунем помыли его памятник, а сегодня красноярская студия [id5070711|DiVision] создала инсталляцию «С Днём Рождения, Прошлое»

Дикая крипота, сами посмотрите, аж жутковато. Да еще и как-то не совсем понятно, в чем авторский посыл, что думаете?",none
35,"Можем же, когда сильно надо. В Москве сегодня начала работать больница, которую построили за месяц!

Инфекционная больница в Новой Москве приняла первых 20 пациентов с коронавирусом, всего медицинский центр рассчитан на 800 коек, но при необходимости их количество можно увеличить до 900. 

Так же там планируют установить 770 аппаратов ИВЛ, 65 из них уже установлены, остальные были заказаны за рубежом. 

Напомним, о строительстве больницы было объявлено 12 апреля. 

👏🏻",https://sun1-89.userapi.com/iaXr86PsPDygsf80dfNxzJtN6zF95n51fYSMMg/SelhFqjwprQ.jpg
65,"Житель Красноярского края случайно сжег 15 гектаров леса 

Произошло все возле села Еловое, что в Емельяновском районе, мужчина решил поджечь граничащие с лесом земельные участки, чтобы избавиться от сухой травы. Но подумать он почему-то не решил. В итоге помимо сухой травы сгорело еще и 15 га леса. 

Теперь гореподжигателю грозит уголовная ответственность, а еще возмещение ущерба лесному фонду и затрат на тушение пожара. 

Сверхразум.",https://sun1-97.userapi.com/x3_5KSeodTEdsdW6S9aH6tzZMuLWiekBwvtKyQ/09G3KMapnA0.jpg
8,"«Приседания с котом, кладезь сериалов и забота о себе»: как сибиряки переживают самоизоляцию

«Чем заняться дома», — вопрос, который актуален как никогда. Пандемия коронавируса внесла свои корректировки в жизнь миллионов людей по всей стране и заставила их сидеть дома в целях общей безопасности. 

Если за время самоизоляции вы уже прошли пару онлайн-курсов, занялись спортом, стали шеф-поваром на собственной кухне и скучаете, то воспользуйтесь нашей подборкой — мы тут прочесали Instagram и готовы предложить еще несколько вариантов для нескучного досуга дома.

📍Коронавирус в онлайн-режиме: https://newslab.ru/article/961075",https://sun1-98.userapi.com/gLfqpFntNfV2RS9ADHDjWXKZePmAy1d3DEXhPQ/LlyPjow1TvE.jpg
21,"Плохие новости: за последние сутки в Красноярском крае скончались 3 человека с коронавирусом 

Об этом только что сообщили в краевом минздраве. Один человек умер в Канске, двое — в Красноярске. Все погибшие — пациенты старшей возрастной группы, с сопутствующими заболеваниями, имевшие положительный тест на коронавирусную инфекцию. Таким образом общее число погибших в нашем регионе достигло пяти человек. 

Всего в больницах находятся еще 238 человек, из 6 — в тяжелом состоянии на ИВЛ. Еще 101 пациент лечится дома с легкой формой течения заболевания. 

Из хороших новостей: 20 человек сегодня были выписаны из больницы, они успешно прошли курс лечения от коронавирусной инфекции, всего выздоровевших на территории края теперь 48. 

Выражаем наши соболезнования родным и близким умерших.",https://sun1-22.userapi.com/EQ4Lc412fGEXIKcrTXdr0l9Q_yL-bfsgl3c4cg/FN_Smku5z1M.jpg
24,"⚡22 новых случая заражения коронавирусом в Красноярском крае. 1 человек скончался

Федеральный оперштаб сообщил, что теперь общее число заболевших в нашем регионе составляет 392 человека. Из них 28 — уже выздоровели, а еще трое, к сожалению, скончались. 3 330 человек пребывают на карантине. 

О третьем летальном исходе стало известно сегодня из Канска, там скончалась пожилая женщина, ей было 87 лет, причиной смерти стала пневмония, вызванная коронавирусом. 

По России же сегодня +5 326 новых случаев заражения, общее число — 57 999. Из них 4 420 (+547 за сутки) — выздоровели, а 513 (+57) — скончались. 

Красноярский край, кстати, покинул топ-10 регионов по количеству заболевших.",https://sun1-90.userapi.com/NYwDcvx40kBsJrycz8i2c7RPGJGOb3nEq6aKqg/0tFTxSSgGfo.jpg
69,"Тем временем в Ижевске как-то так 😂

Такими темпами, скоро всё именно так и будет.",none
42,"Тем временем во Владивостоке местный житель пробежал 100-километровый марафон. Вокруг своей кровати! 

Дмитрий собирался бежать традиционный ультрамарафон по пустыне Сахара, дистанция которого — 250км. Ко, как вы все понимаете, старт был перенесен. Спортсмен же решил не отчаиваться и довольствоваться тем, что есть. Было принято решение преодолеть хоть и не всю дистанцию, но ее часть в домашних условиях.

Жена Дмитрия снимала забег на камеру, а соседи, как говорят, отнеслись к такой затее с пониманием. На дистанцию у спортсмена ушло 10 часов и 19 минут — в среднем около 6 минут на километр. 

🏃🏻‍♂ Респект!",none
21,"«Коронавирус лишил меня целого лета. А меня — свадьбы!»: как красноярцы пытались вернуть деньги за испорченный отпуск

Коронавирус зашагал по миру в преддверии сезона отпусков: у многих сорвались поездки, отменились планы, которые строились не один месяц. Сейчас весь туризм находится в подвешенном состоянии, а вместе с ним и путешественники, чьи деньги зависли, а авиакомпании не спешат их возвращать.

Мы расспросили красноярцев о сорванных поездках и выяснили, что делать если ваш отпуск не удался из-за коронавируса.

📍Вот здесь рассказываем, что же делать со сгоревшими авиабилетами и путевками: https://newslab.ru/article/963967",https://sun1-24.userapi.com/2ZsiR6ekwDyVC8Epk6iiJMEbTFw2xVIfGZqCoA/vC7qjK9lLzk.jpg
70,"Доброе утро, друзья! 🌞

Если верить синоптикам, в Красноярске сегодня ожидается до +23℃

Тем временем в Норильске 👇🏻",https://sun1-93.userapi.com/XiJ3Ve4zdpi_NAJjPXR0fH-cN1Sgbnt6JlTgDw/h-vnhTQvf4o.jpg
17,"⚡В красноярском глазном центре коронавирусом заразились 89 человек, в том числе и 13 врачей 

В мире / России ситуация с коронавирусом же на этот час такова: 
Заболевших — 2 432 458 / 52 763
Выздоровевших — 648 821 / 3 873
Погибших — 169 995 / 456

На карантине в Красноярском крае — 3 580 человек. 

🦠 О ситуации в глазном центре можно прочитать подробнее здесь: https://newslab.ru/news/964064
🦠 Красноярские частные детские сады все-таки смогут получить выплату за вынужденный простой от государства.
🦠 Средств защиты в больницах Красноярска достаточно, — минздрав.
🦠 В красноярской 20-й больнице имени Берзона соматический корпус перепрофилировали на приём детей с тяжелыми и среднетяжелыми формами пневмонии.
🦠 Красноярским пенсионерам запретили ходить в магазины после обеда 
🦠 Эпидемия коронавируса может завершиться уже к лету, но сам вирус не исчезнет - завкафедрой РНИМУ Пирогова Чучалин в интервью РИА Новости
🦠 Число голодающих в мире может вырасти вдвое из-за пандемии - ООН
🦠 Почти 60% опрошенных россиян собираются провести летний отпуск дома - ВЦИОМ
🦠 Срок давности привлечения к административной ответственности за нарушение самоизоляции составляет 1 год и исчисляется с момента обнаружения административного правонарушения 
🦠 Минкомсвязь не видит никакой необходимости в сохранении цифровых пропусков после окончания пандемии
🦠Вакцина Минздрава РФ от коронавируса в процессе, к 31 мая планируется завершить доклинические исследования - инфоцентр по мониторингу ситуации

Тем же временем Жириновский предложил снизить цену на бензин до 10 руб за литр 😂",https://sun1-89.userapi.com/rP2KMRGxrJKo_XVVl6lE1jAtOCW82ZSucE-QrQ/uRZvZ7kT-Pc.jpg
65,"Друзья, если вдруг забыли, с сегодняшнего дня в нашем городе стала полноценно функционировать система цифровых пропуском для выхода из дома (звучит жутко, конечно, да)

Если у вас вдруг остались какие-то вопросы по поводу того, зачем, кому нужен, как получить и т.д. — у нас для вас есть памятка, которая должна на них ответить. 

Смотрите, а заодно делитесь с друзьями, чтобы и у них не возникало вопросов👇🏻",https://sun9-4.userapi.com/c857032/v857032802/16c8e6/68Ftf-QMbMg.jpg
28,"👎🏻 Такое ощущение, что в Красноярске всем плевать на самоизоляцию

Если выйдете на улицу (или на балкон), наверняка заметите, что количество людей, которые передвигаются по улицам пешком или на транспорте, не особо отличается от того, что было месяц назад. 

Вот и Яндекс говорит о том, что сегодня на улицах Красноярска было «очень много людей», индекс самоизоляции колеблется на уровне 2.0, хуже только в Челябинске — там 1.8. Не пугают красноярцев и повысившиеся вчера в несколько раз штрафы. 

Все мы прекрасно понимаем, что есть огромное количество людей, которые просто вынужденно не могут соблюдать самоизоляцию, чтобы как-то выживать, но есть и те, кто намеренно игнорирует любые меры предосторожности, и это печально. 

Люди, не думаете о себе, подумайте о своих близких и окружающих!",https://sun1-95.userapi.com/JGCZLntTnPvrJ2hf7-VkI4lOtSJv5QkZB_N58A/wV50jk3m5gw.jpg
29,"А тем временем в Красноярске помыли Ленина 

Делают это каждый год в канун его дня рождения, вот и завтра у вождя пролетариата др-шка, ему могло бы (упаси, господи) исполниться 150 лет. 

Рад, наверное. С шампунем ведь, всё как полагается ¯\_(ツ)_/¯",https://sun1-16.userapi.com/24SDgbo8vjmRRdtYzvRwJdRnr4_Z28KdOFKRBA/REDolZoCXYY.jpg
32,"📢 Друзья, нам нужна ваша помощь! 

Мы ищем тех, кто работает курьером в службах доставки - Яндекс. Еда, ДеливериКлаб, Перцы или любых других. 

Хотим кое-что узнать о специфике работы в нынешних условиях. Все анонимно, конечно. Если вы один из таких людей — напишите нам в личные сообщения группы :)

А если просто хотите помочь нам, поделитесь этим постом с друзьями, вдруг кто-то из них!",https://sun9-45.userapi.com/c205824/v205824269/cf993/KFF3vpWSrQs.jpg
84,"Просто порция милоты в ваши ленты от обитателей острова Татышев 😍

Как думаете, скучают зверьки по людям? Или не особо?",https://sun9-32.userapi.com/c855036/v855036959/22b5a4/TFlEXLuKly0.jpg
21,"⚡64 — столько новых случаев заражения коронавирусом зарегистрировано в Красноярском крае

Общее число пациентов с коронавирусом в регионе теперь достигает 370. Из них 28 уже вылечились, еще двое — скончались. Днем ранее же было всего 6 новых случаев. 3 580 жителей края находятся на карантине. 

Всего по стране за прошедший день зафиксировано 5 642 новых случая подтверждения коронавирусной инфекции, а общее число больных теперь 52 763. 

Рано успели обрадоваться вчера, рано.",https://sun1-29.userapi.com/Y7VkHOjBQMGJkEg6vr4ZCDUxSmP1nfnXGYqVdg/IY5YeD7usWU.jpg
9,"«Дорогие дети»: как научить ребенка копить и правильно тратить деньги

Тем фактом, что ребенок — удовольствие дорогое, никого не удивишь. Cо временем, помимо очевидных трат, на детей нужно выделять еще и дополнительные средства, чтобы научить их копить, тратить и распоряжаться богатством. Согласно опросу ВЦИОМ, 87 % российских школьников получают карманные деньги, но как с их помощью привить основные правила финансовой грамотности маленьким красноярцам? 

📍 Мы же готовы дать несколько полезных советов. Списки желаний, яркая копилка и горсть здравого смысла со стороны родителей — всё это ищите здесь: https://newslab.ru/article/961986",https://sun1-85.userapi.com/FYlqcaE5HHMTXVK6MQUS58vU75D3DaGX4R3Mxw/VWyBI_EhIJY.jpg
